id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23451606,Private Room for one,59611846,Diana,,Parkside,37.74554496,-122.4806841,Private room,80,30,0,,,5,89
23452479,Stylish San Fran Home 1 Block to Golden Gate Park!,126644773,Evolve Vacation Rental,,Outer Richmond,37.77531197,-122.5012847,Entire home/apt,500,3,1,12/3/2018,1,2,237
23453660,Bright & spacious private bedroom - 99 walkscore,46519368,Douglas,,Nob Hill,37.79707738,-122.4103142,Private room,67,30,1,8/18/2018,0.27,1,283
23453808,Sunny Suite One Block from Golden Gate Park,174981520,Earl,,Inner Richmond,37.7759976,-122.4677445,Private room,125,2,22,11/16/2018,4.46,3,179
23454935,Queen bedroom in Cole Valley/Haight St area,1886735,David,,Haight Ashbury,37.76895517,-122.4471341,Private room,110,3,20,11/18/2018,2.21,3,60
23466551,Haight Owner-Designer Apt w/Parking,10197471,Paul,,Haight Ashbury,37.77281803,-122.4383102,Entire home/apt,325,3,2,5/11/2018,0.24,2,0
23468296,"1 Bd/1Ba, Parking, Pet Friendly",5628157,Henrik And Alexzandra,,Presidio Heights,37.78252672,-122.4475585,Entire home/apt,175,30,6,9/15/2018,0.69,1,162
23470169,"Arts & Crafts Home, Ocean & Marin Views, 3-6 mos",77013822,Carol,,Inner Sunset,37.75833348,-122.4757344,Entire home/apt,160,60,0,,,1,364
23470922,3 bedroom family home close to public transit,175180090,Katherine,,Excelsior,37.72918416,-122.4279692,Entire home/apt,235,3,5,8/6/2018,0.68,1,0
23474087,Modern Queen Room in Haight-Ashbury: Shared Home,43954646,Lance,,Inner Sunset,37.76511489,-122.4528851,Private room,150,30,32,10/11/2018,3.56,3,100
23476220,Spacious King Room in Haight-Ashbury: Shared Home,43954646,Lance,,Haight Ashbury,37.76726734,-122.4530217,Private room,195,30,21,11/20/2018,2.37,3,134
23479779,Master and Queen bedrooms - Cole Valley/Haight St.,1886735,David,,Haight Ashbury,37.76721894,-122.4472326,Private room,235,3,7,11/10/2018,0.91,3,69
23480149,Modern Luxury - Spacious Bedroom /Private Bathroom,11325592,Brittany,,South of Market,37.7766102,-122.3937895,Private room,160,30,1,7/20/2018,0.21,1,89
23485650,Luxurious Cow Hollow Loft. Bright. View.,13673257,Eugenio,,Marina,37.79647047,-122.4360525,Entire home/apt,350,3,12,4/8/2018,1.34,1,16
23485966,Painted lady house,70007282,Marguerite,,Western Addition,37.77863557,-122.4382048,Entire home/apt,650,2,12,11/16/2018,1.36,3,74
23504233,Charming Ashbury Heights/Cole Valley Garden Studio,147265814,Courtney,,Haight Ashbury,37.76422945,-122.4450877,Entire home/apt,125,30,2,11/20/2018,0.28,2,179
23504627,Victorian/Edwardian 1 Bedroom in Mission,13832870,International,,Mission,37.77032073,-122.4221159,Entire home/apt,137,30,0,,,33,364
23505904,Charming Mission 2x1 w/ Modern Touches!,4430421,Landmark,,Mission,37.75453271,-122.4244209,Entire home/apt,146,30,0,,,86,179
23520080,Lovely Renovated Studio w/ views of SF near FIDI!,4430421,Landmark,,Downtown/Civic Center,37.78548425,-122.4149728,Entire home/apt,85,30,0,,,86,179
23521230,Home Away From Home Too! Room #2,17572711,James,,Bayview,37.72708951,-122.3850182,Private room,52,1,3,11/4/2018,0.32,4,365
23521739,Home Away From Home Too! Room #3,17572711,James,,Bayview,37.72862904,-122.3866515,Private room,52,30,2,10/27/2018,0.53,4,343
23522824,Home Away From Home Too! Room #4,17572711,James,,Bayview,37.7272102,-122.3854258,Private room,52,1,2,6/16/2018,0.22,4,356
23522934,Mission Sweet Spot,105039389,Lori,,Mission,37.75824408,-122.4197459,Private room,75,1,25,11/12/2018,3.89,1,50
23524100,1 Bedroom Loft near Tech Hub,48005494,Zeus,,South of Market,37.77947753,-122.3916621,Entire home/apt,158,30,2,10/14/2018,0.4,186,328
23524153,Luxury South Beach 2 Bedroom,48005494,Zeus,,South of Market,37.77896405,-122.3919342,Entire home/apt,215,30,1,6/2/2018,0.16,186,356
23524176,Beautiful 2BR Apartment in South Beach,48005494,Zeus,,South of Market,37.77933938,-122.3924222,Entire home/apt,194,30,1,10/11/2018,0.53,186,306
23527874,Mt.Diablo Suite with Sweeping City Views of SF!,172378324,Mary,,Bernal Heights,37.74575156,-122.4128874,Private room,140,2,36,11/16/2018,4,3,83
23538076,New Luxury Modern Apartment w/private bathroom,3335446,Wes,,South of Market,37.77098622,-122.4044344,Private room,229,1,32,7/30/2018,3.52,1,0
23542975,Lovely 1BR Apartment in Nob Hill,48005494,Zeus,,Nob Hill,37.78961806,-122.4152732,Entire home/apt,152,30,0,,,186,363
23543739,Sunny Studio in Hayes Valley,48005494,Zeus,,Western Addition,37.77447964,-122.4249701,Entire home/apt,141,30,1,6/17/2018,0.17,186,250
23545253,Beautiful Studio in Hayes Valley,48005494,Zeus,,Western Addition,37.77466926,-122.425472,Entire home/apt,141,30,0,,,186,328
23545831,Authentic Mission Studio w/ Modern Touches,4430421,Landmark,,Mission,37.76458769,-122.4190978,Entire home/apt,86,30,0,,,86,153
23545971,Comfortable One Bedroom in Cole Valley,1892430,Jan,,Haight Ashbury,37.76490234,-122.4510988,Entire home/apt,105,30,0,,,22,304
23550791,Remodeled bedroom with private en suite bathroom,175969733,Sat,,Crocker Amazon,37.71183386,-122.4433173,Private room,109,3,37,11/14/2018,4.24,3,31
23551016,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78818325,-122.408898,Private room,69,1,11,10/31/2018,1.22,54,10
23551086,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78667514,-122.4067897,Private room,69,1,6,11/3/2018,0.67,54,5
23551138,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78803442,-122.4077018,Private room,69,1,2,10/15/2018,0.25,54,17
23551287,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78627075,-122.4090408,Private room,69,1,3,10/16/2018,0.34,54,2
23551772,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.7878045,-122.4086815,Private room,69,1,12,11/4/2018,1.33,54,4
23551835,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78808911,-122.4076708,Private room,69,1,5,9/10/2018,0.58,54,11
23551892,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78751846,-122.4081526,Private room,69,1,7,10/16/2018,0.77,54,4
23551954,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78650491,-122.4073529,Private room,69,1,4,10/15/2018,0.48,54,4
23552008,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78770954,-122.407294,Private room,69,1,1,8/21/2018,0.28,54,13
23552269,Stratford Hotel Room Full,173206762,Stratford,,Downtown/Civic Center,37.78741354,-122.4068035,Private room,69,1,7,10/15/2018,0.76,54,3
23561971,Centrally Located 1BR Apartment in Nob Hill,48005494,Zeus,,Nob Hill,37.79015762,-122.4103601,Entire home/apt,167,30,0,,,186,340
23567834,Awesome new 1 bedroom en suite on Duboce Park!,135551998,Terry,,Western Addition,37.76963384,-122.432961,Entire home/apt,145,2,49,12/3/2018,5.36,1,163
23568099,Cozy guestroom in the Mission,657074,Gerald,,Mission,37.75161459,-122.408969,Private room,90,3,46,11/10/2018,5.73,1,74
23568246,Private suite in Noe Valley,141784,Brad,,Noe Valley,37.74205095,-122.4303013,Entire home/apt,125,1,49,12/2/2018,6.34,2,39
23581750,ｻﾝﾌﾗﾝｼｽｺ摩天楼やﾍﾞｲﾌﾞﾘｯｼﾞが絶景!安全で閑静な高級住宅街､便利なﾛｹｰｼｮﾝ!,176266203,ﾀﾞｲ,,Potrero Hill,37.7588307,-122.4024558,Entire home/apt,196,4,1,8/2/2018,0.24,1,294
23582186,Convenient Studio Next to Hilton SF,4430421,Landmark,,Downtown/Civic Center,37.78428305,-122.4105342,Entire home/apt,76,30,0,,,86,143
23583038,Modern Castro Home w/Outdoor Hammocks,10511700,Danny,,Castro/Upper Market,37.76120128,-122.4313689,Entire home/apt,349,2,13,11/11/2018,1.69,1,31
23583822,[No.5] DOUBLE Bed Bedroom with shared Bathrooms,158495115,Sze,,Outer Mission,37.70833294,-122.4560896,Private room,75,1,59,11/21/2018,6.68,3,74
23584006,[No.6] Bright Bedroom with shared Bathrooms,158495115,Sze,,Outer Mission,37.70868878,-122.4565447,Private room,63,1,58,11/15/2018,6.35,3,65
23598670,Peaceful Purple Penthouse & SF View (West Wing),5164758,Mark & Denise,,Western Addition,37.77735741,-122.4298577,Private room,255,2,10,11/21/2018,1.1,1,265
23599466,A Great Hotel Style Suite in Union Square,70722023,Michael,,Chinatown,37.79123608,-122.4079508,Entire home/apt,60,2,12,11/14/2018,1.5,11,3
23609645,"Master bedroom in Noe house w deck, garden, views",7557651,Maya,,Noe Valley,37.75103998,-122.4427059,Private room,100,2,29,11/16/2018,3.36,2,8
23611401,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78725726,-122.4091317,Private room,75,1,0,,,54,0
23611950,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78747992,-122.408961,Private room,75,1,0,,,54,0
23613300,"Studio w/ Wet Bar, Hot Tub in Full House Victorian",6460979,Sarah,,Western Addition,37.77907201,-122.4392997,Private room,175,1,35,11/12/2018,4.93,4,74
23615779,"Remodel, Private Bath, 100M WIFI, Passcode CheckIn",23900667,Xin,,Ocean View,37.70848126,-122.4667127,Private room,53,1,61,11/18/2018,6.65,1,61
23629793,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78663891,-122.409101,Private room,75,1,2,4/1/2018,0.23,54,0
23630055,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78583981,-122.4077404,Private room,75,1,4,4/22/2018,0.45,54,0
23631310,Spacious Loft on SF Waterfront,13832870,International,,South of Market,37.78796594,-122.3891315,Entire home/apt,182,30,0,,,33,365
23632116,Small Cozy Room for One,9838978,Connie,,Mission,37.75223707,-122.4224504,Private room,45,3,24,11/18/2018,2.74,2,29
23634434,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78640882,-122.4070819,Private room,75,1,2,10/31/2018,0.25,54,0
23634520,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78786931,-122.4081709,Private room,75,1,0,,,54,0
23634564,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.7880223,-122.4070616,Private room,75,1,1,3/15/2018,0.11,54,0
23634597,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78753945,-122.4084232,Private room,75,1,1,4/14/2018,0.13,54,0
23634727,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78654976,-122.4082239,Private room,75,1,2,4/15/2018,0.22,54,0
23634752,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78769392,-122.4084198,Private room,75,1,0,,,54,0
23634783,Stratford Hotel Twin/Twin,173206762,Stratford,,Downtown/Civic Center,37.78724318,-122.4086021,Private room,75,1,1,4/22/2018,0.13,54,0
23634896,Dolores Park Gem (superhost),48962963,Superhost,,Mission,37.76647346,-122.4255514,Entire home/apt,325,30,1,5/9/2018,0.14,1,272
23648124,"Contemporary Living at a Slick, Spacious City Home",4036679,Ian,,Noe Valley,37.74820442,-122.4339477,Entire home/apt,1400,30,5,6/13/2018,0.66,1,269
23665283,Historic Mission Studio w/ Modern Touches,4430421,Landmark,,Mission,37.75443326,-122.4245855,Entire home/apt,93,30,0,,,86,179
23671363,Master Suite w/ Ocean Views - Private Bathroom,145405692,Helen,,Lakeshore,37.73412379,-122.4739769,Private room,200,1,21,11/11/2018,2.38,5,165
23672181,Heart of Mission District bedroom w/Private Bath,6378008,Andrea,,Mission,37.75855425,-122.4191854,Private room,90,2,27,11/26/2018,4.76,1,86
23680952,Lone Mountain Guest Room B,674976,Phil,,Inner Richmond,37.77810485,-122.4580869,Private room,110,3,43,11/10/2018,5.63,5,24
23681162,"Prime location, large West Portal 4bd/1.5bth home",117625591,Beverly,,West of Twin Peaks,37.74008384,-122.4678758,Entire home/apt,700,2,1,7/9/2018,0.2,1,352
23681212,GREAT HOTEL ROOM AT THE DONATELLO IN UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.78719268,-122.4101859,Private room,199,1,24,10/21/2018,2.78,15,49
23681672,Sweet One storey Single Family House,47100471,Remi,,Western Addition,37.78409512,-122.4460404,Private room,299,30,3,7/10/2018,0.34,2,280
23683696,Cute Private Garden Apt in Mission Dist!,153797883,Phyllis,,Mission,37.76475737,-122.4215723,Entire home/apt,199,1,28,11/16/2018,3.24,2,152
23684260,"All yours, a loved home in Bernal.",24053387,Annelise,,Bernal Heights,37.74539099,-122.4172477,Entire home/apt,250,2,3,8/15/2018,0.59,3,0
23684272,1 Bedroom Condo in South Beach,48005494,Zeus,,South of Market,37.78297607,-122.3904612,Entire home/apt,167,30,1,5/31/2018,0.16,186,288
23684463,THE DONATELLO HOTEL - UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.78753387,-122.4114688,Private room,199,1,19,10/23/2018,2.19,15,48
23684875,UNION SQUARE-THE DONATELLO HOTEL,64646820,Michelle,,Downtown/Civic Center,37.78728953,-122.4094264,Private room,199,1,11,10/24/2018,1.26,15,0
23685499,INN AT THE OPERA BOUTIQUE HOTEL  (sleeps 2 or 4),64646820,Michelle,,Downtown/Civic Center,37.77938713,-122.4234121,Private room,199,1,9,10/18/2018,1.02,15,50
23685560,Charming Private Garden Suite in Bernal Heights,177394339,Laily&Tracey,,Bernal Heights,37.74515633,-122.4065226,Entire home/apt,195,2,37,11/30/2018,4.78,1,174
23686129,STAY AT THE DONATELLO HOTEL IN UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.7873094,-122.4098764,Private room,199,1,19,11/15/2018,2.18,15,48
23686364,INN AT THE OPERA BOUTIQUE HOTEL sleeps 2 or 4,64646820,Michelle,,Downtown/Civic Center,37.77936862,-122.4211643,Private room,199,1,6,10/5/2018,0.7,15,52
23689888,Sun-drenched room & balcony in upscale Mission apt,2949919,Jesse,,Mission,37.76740127,-122.4224543,Private room,140,2,48,11/21/2018,5.45,2,42
23698833,"Large, Bright Garden studio w/ parking & backyard",29665662,Alina,,Bayview,37.72912524,-122.3838471,Entire home/apt,110,2,31,11/16/2018,3.59,2,76
23699151,STUDIO AT DONATELLO HOTEL UNION SQUARE - SLEEPS 4,64646820,Michelle,,Downtown/Civic Center,37.78873481,-122.4099773,Private room,199,1,14,10/25/2018,1.86,15,48
23700656,Charming 3 Bed Beach Cottage in Outer Sunset,37436040,Denby,,Outer Sunset,37.75509075,-122.5066415,Entire home/apt,350,5,5,8/5/2018,0.85,1,0
23700802,Entire SF Flat near Golden Gate Park & Ocean Beach,177152067,Irene,,Outer Sunset,37.76436178,-122.4956765,Entire home/apt,410,3,5,11/26/2018,0.77,1,115
23701076,Luxury 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77444593,-122.3922179,Entire home/apt,164,30,0,,,128,49
23701710,Beautiful Loft-Style 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77362305,-122.3963106,Entire home/apt,164,30,1,,,128,145
23702108,Elegant 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77304603,-122.3975014,Entire home/apt,164,30,0,,,128,95
23702459,Spacious 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77373189,-122.3899456,Entire home/apt,164,30,0,,,128,132
23705765,Entire Home | Sunny bright Home Glen Park location,5920669,Junaid,,Glen Park,37.73729981,-122.4260902,Entire home/apt,197,2,11,11/4/2018,1.43,1,152
23709477,Dolores Terrace,169165019,Thomas,,Castro/Upper Market,37.76305574,-122.426542,Entire home/apt,200,2,16,10/20/2018,1.85,1,120
23711723,Stylish 2 Bedroom Victorian Flat in the Mission,177676737,Allison And Brian,,Mission,37.75431579,-122.422639,Entire home/apt,300,2,9,8/18/2018,1.44,1,5
23711998,Zen Room with Private Bathroom and Ocean View,145405692,Helen,,Lakeshore,37.73359019,-122.4741395,Private room,175,1,17,11/11/2018,1.92,5,160
23712427,Modern 2-Room Suite in North Beach Mansion,19182611,Levon & Ashley,,Russian Hill,37.79906586,-122.4113027,Private room,170,2,11,11/17/2018,1.26,2,113
23714398,Art-filled Victorian Flat w/French Chef’s Kitchen,26383,Gregory And Michèle,,Haight Ashbury,37.76832835,-122.4478816,Entire home/apt,250,4,7,11/15/2018,1.93,1,182
23716614,Modern Style at an Edwardian Hideaway near Fisherman’s Wharf,85626361,Stiliyan,,Russian Hill,37.79840453,-122.4207481,Entire home/apt,230,1,33,11/27/2018,6.11,1,95
23728478,SAN FRANCISCO HOUSE FOR  SUMMER,40904237,Marcia,,Bernal Heights,37.73808049,-122.4196489,Entire home/apt,75,30,0,,,1,0
23732114,Beautiful Top Fl. Apt 1 blk away from Golden Gate,2064357,Ian,,Inner Richmond,37.77434332,-122.4689386,Private room,75,30,1,9/1/2018,0.31,1,26
23732691,Sunshine Room sleeps 4,145405692,Helen,,Lakeshore,37.73352499,-122.4754514,Private room,150,1,18,11/10/2018,2.01,5,140
23733049,"Beautiful & New Pvt Bed & Bath, inlaw unit with TV",58389796,Arjun,,Bayview,37.72789598,-122.3831813,Private room,69,1,12,4/29/2018,1.35,5,0
23733494,Modern Room 2 w Private Bath close to Everything!,3406629,Tony,,South of Market,37.77667099,-122.4156896,Private room,123,3,19,10/23/2018,2.24,2,0
23746795,Great Private Studio- Donatello Hotel-Union Square,64646820,Michelle,,Downtown/Civic Center,37.7882726,-122.4111662,Private room,199,1,12,10/25/2018,1.65,15,49
23749660,Studio in SF with Private Entrance,157183838,Johnny,,West of Twin Peaks,37.72682056,-122.4616741,Entire home/apt,65,30,0,,,1,342
23751274,Gorgeous and Airy Apt. in the Heart of the Mission,178126462,Aisling,,Mission,37.74854584,-122.4214121,Entire home/apt,275,2,6,12/1/2018,1.62,1,35
23753462,Light Filled Outer Sunset Modern Surf Shack,5049239,Nick,,Outer Sunset,37.76137972,-122.5051712,Entire home/apt,175,2,8,11/16/2018,3.48,1,323
23761546,"Spacious, bright 1 BR condo",1489535,Joan,,Haight Ashbury,37.77176852,-122.4389756,Entire home/apt,100,30,1,11/1/2018,0.83,1,116
23763871,Petite Queen,160591574,Jack,,Western Addition,37.78549046,-122.44595,Private room,899,1,6,9/16/2018,0.92,2,249
23773339,California King,160591574,Jack,,Western Addition,37.78686601,-122.4467384,Private room,899,1,7,11/9/2018,1.27,2,252
23781534,Beautiful Private Pacific Heights Condo.,178425455,Jennifer,,Western Addition,37.78873327,-122.4322336,Entire home/apt,124,30,3,12/3/2018,0.7,2,58
23788672,Quiet One Bedroom Near UCSF,1892430,Jan,,Haight Ashbury,37.7636503,-122.452321,Entire home/apt,127,30,1,7/30/2018,0.23,22,249
23789066,Pleasant Studio near UCSF,1892430,Jan,,Inner Sunset,37.76254994,-122.4537166,Entire home/apt,90,30,0,,,22,249
23803703,"79d-Parkside new, cozy private bdrm w/private bath",131200418,Lois,,Parkside,37.74317082,-122.473882,Private room,59,30,0,,,16,179
23804039,"Gorgeous, Modern & HUGE 4 bed/3.5 bath home in SF",49496139,Karen,,Glen Park,37.73501001,-122.4300813,Entire home/apt,400,30,0,,,1,0
23804136,Bright spacious apartment in the heart of the city,5244284,Julia,,Western Addition,37.77687948,-122.4379578,Entire home/apt,480,3,2,7/25/2018,0.38,2,116
23805445,Grand Marina Waterfront Home,53614586,Erin,,Marina,37.80658321,-122.4364937,Entire home/apt,1600,2,3,9/29/2018,0.36,2,110
23805904,"Private Entry, Private Bath, Private Room w/Garden",30803936,Joyce,,Bernal Heights,37.74631622,-122.4151016,Private room,80,2,48,12/4/2018,5.67,1,58
23806053,"Penhouse San Francisco, Jefferson St",28996560,Otto,,Marina,37.80363188,-122.443736,Entire home/apt,117,30,2,11/14/2018,0.53,4,303
23821738,LUXURY 2 Bedroom Presidential Suite in San Fran!,26482762,ResortShare1,,Nob Hill,37.78980763,-122.4118513,Private room,450,2,4,10/3/2018,0.56,18,257
23827071,THE DONATELLO HOTEL IN UNION SQUARE-SLEEPS 4,64646820,Michelle,,Downtown/Civic Center,37.78896627,-122.4095537,Private room,225,1,15,10/23/2018,2.06,15,48
23827577,Charming Downtown Studio-Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78603401,-122.4151627,Entire home/apt,80,30,0,,,86,179
23830079,3 BR home close to Ocean Beach & GG Park,778281,Noelle,,Outer Richmond,37.77591048,-122.5020013,Entire home/apt,500,7,0,,,2,358
23838746,San Francisco Studio,43014594,Andrew,,Outer Mission,37.72907482,-122.4431835,Entire home/apt,175,30,0,,,1,89
23839071,Top Floor apartment with private roof deck,1479964,James,,Potrero Hill,37.75921461,-122.4021304,Entire home/apt,160,30,0,,,28,154
23842138,Private Bedroom in Modern Victorian in NOPA,326411,Michael,,Haight Ashbury,37.77353492,-122.44836,Private room,140,2,8,10/25/2018,0.92,2,89
23844631,"3 Bedroom, 3 Bathroom, 2 Queen, 1 Twin, 3-5 Guests",11609628,Isaac,,Lakeshore,37.73335658,-122.4919344,Entire home/apt,269,1,8,12/2/2018,1.13,5,305
23854289,SF BOUTIQUE HOTEL-Inn At the Opera -SLEEPS 2 or 4,64646820,Michelle,,Downtown/Civic Center,37.77972917,-122.4230986,Private room,199,1,2,9/28/2018,0.3,15,50
23860006,Modern Home with Ocean Views,179240427,June,,Outer Richmond,37.77988974,-122.5033254,Entire home/apt,380,1,19,9/27/2018,2.28,2,307
23860519,Modern Home Bedroom & Living room with Ocean Views,179240427,June,,Outer Richmond,37.77947027,-122.501909,Entire home/apt,159,1,24,11/21/2018,2.86,2,202
23874986,New SF Shipyard Condo,178425455,Jennifer,,Bayview,37.72913284,-122.3705603,Entire home/apt,90,30,2,11/17/2018,0.41,2,0
23877991,Sun-Filled Room in Hayes Valley,9880650,Mark,,Western Addition,37.77084864,-122.426164,Private room,120,1,1,12/4/2018,1,1,16
23881290,Bright Designer Apartment near SoMa and the Design District,12672266,Erin,,South of Market,37.77225855,-122.4042097,Entire home/apt,225,1,17,11/27/2018,2.35,1,23
23882274,Parkside SF Home -- Spacious w/Views and Parking!,7447022,Matt & Ali,,Mission,37.75802388,-122.4044648,Entire home/apt,599,1,11,9/28/2018,1.59,1,10
23883511,"LIMITED DEAL: Cheap, Clean and Central (SF City)",58389796,Arjun,,Bayview,37.72922207,-122.3842716,Private room,49,1,33,11/15/2018,3.99,5,89
23883899,Huge House at affordable price in SF,58389796,Arjun,,Bayview,37.72975845,-122.3835325,Entire home/apt,269,1,1,4/15/2018,0.13,5,0
23884196,Sky Loft in DTSF,2369379,Reza,,Downtown/Civic Center,37.7766245,-122.4179561,Entire home/apt,350,30,7,4/29/2018,0.84,1,364
23884346,INN AT THE OPERA (SLEEPS 2 or 4) BOUTIQUE HOTEL,64646820,Michelle,,Downtown/Civic Center,37.7798086,-122.4216093,Private room,199,1,17,10/15/2018,1.97,15,51
23897639,Centrally located 2BR in Heart of SF,2806033,Tina,,Chinatown,37.79402473,-122.4088952,Private room,350,5,4,9/15/2018,0.92,2,171
23900160,1 Awesome private bedroom with private bathroom,166266082,Shan You,,Outer Richmond,37.77878232,-122.5076969,Private room,89,30,18,9/28/2018,2.14,3,92
23900758,Delightful 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77360338,-122.3919269,Entire home/apt,164,30,0,,,128,133
23901551,Sleek 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77309564,-122.3966547,Entire home/apt,164,30,0,,,128,24
23902403,Sunny Loft-Style 1BR in Mission Bay by Sonder,12243051,Sonder,,South of Market,37.77355545,-122.3958719,Entire home/apt,169,30,0,,,128,107
23905627,Amazing Mission Terrace Home 10 Min Walk to BART,6597986,Kyle,,Outer Mission,37.72337062,-122.4418154,Entire home/apt,289,2,16,7/30/2018,2.18,1,0
23907104,Coastal Simplicity,68135323,Jeffrey,,Outer Sunset,37.75187621,-122.5062575,Entire home/apt,95,2,21,12/2/2018,2.6,1,151
23914311,Revere Avenue Garden Apartment,8873381,Harendra,,Bayview,37.73301871,-122.3940141,Entire home/apt,115,4,16,10/26/2018,1.92,1,353
23922318,Spacious and Airy Family Home in Noe Valley,179793629,Amy,,Noe Valley,37.74289515,-122.4289542,Entire home/apt,350,2,8,11/24/2018,1.4,1,3
23922573,Cozy ground level condo!,9708817,Chadi,,Mission,37.75513036,-122.4067157,Entire home/apt,120,4,13,11/26/2018,1.7,1,38
23922787,Spacious Mission Studio w/ All the Essentials,4430421,Landmark,,Mission,37.76584759,-122.4171211,Entire home/apt,85,30,1,11/11/2018,1,86,179
23924310,Bright/Convenient Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78421882,-122.4114192,Entire home/apt,78,30,0,,,86,163
23941748,Large 1 Bedroom near Golden Gate Park,48005494,Zeus,,Haight Ashbury,37.76402233,-122.4486976,Entire home/apt,159,30,1,5/29/2018,0.16,186,339
23941849,Large 1 Bedroom near UCSF Parnassus and MUNI,48005494,Zeus,,Haight Ashbury,37.76580931,-122.4482707,Entire home/apt,159,30,2,9/13/2018,0.48,186,314
23941861,Large 1BR near UCSF Parnassus Campus,48005494,Zeus,,Haight Ashbury,37.76572532,-122.4480493,Entire home/apt,159,30,0,,,186,327
23942828,"Cozy Furnished Room near Bart Station, CCSF",99664272,Monita,,Outer Mission,37.71348027,-122.4505186,Private room,80,30,2,11/5/2018,0.75,4,172
23960056,Bright Happy 3 bedroom Single Family Home,6774460,Sylvia,,Bernal Heights,37.73364108,-122.4311776,Entire home/apt,215,30,1,11/25/2018,1,12,88
23960897,CHVN2415- Prime Location Cow Hollow Studio,6774460,Sylvia,,Pacific Heights,37.79678143,-122.4251137,Entire home/apt,155,30,0,,,12,89
23961242,FSPS4514- Bright Studio in Financial District,6774460,Sylvia,,South of Market,37.78865188,-122.3891973,Entire home/apt,164,30,0,,,12,89
23961874,RHML074A- Russian Hill Gem.Studio on Famous Lane,6774460,Sylvia,,Russian Hill,37.79895636,-122.4155335,Entire home/apt,147,30,0,,,12,89
23962584,RHUN0979-Vibrant Chic Cottage Studio /Russian Hill,6774460,Sylvia,,Russian Hill,37.80045609,-122.415056,Entire home/apt,146,30,0,,,12,89
23962638,2BR Apartment steps from Castro and Dolores Park,48005494,Zeus,,Castro/Upper Market,37.76185662,-122.4411189,Entire home/apt,217,30,0,,,186,315
23963479,Top Floor - Corner Downtown Studio w/ Views,4430421,Landmark,,Downtown/Civic Center,37.78374029,-122.4118328,Entire home/apt,79,30,2,11/9/2018,0.36,86,161
23963569,Luxurious Centrally Located Victorian with Parking,180204380,Ben,,Western Addition,37.77285513,-122.424072,Entire home/apt,500,3,17,8/30/2018,2.63,1,0
23963992,"Sunny, Spacious Penthouse with Stunning City Views",152980706,Jon & Abbey,,Western Addition,37.77805779,-122.4372122,Entire home/apt,400,2,11,10/6/2018,1.34,3,19
23973022,Great City Views Daly City Home Near San Francisco,173309094,Joyce,,Ocean View,37.70845967,-122.4615677,Entire home/apt,179,1,61,12/3/2018,7.53,1,131
23973030,Luxury Condo,173865726,Frank,,Financial District,37.78852426,-122.3942815,Entire home/apt,275,30,1,6/7/2018,0.16,1,179
23973946,Spacious and Quiet home in prime Pacific Heights,5153848,Crystal,,Pacific Heights,37.7932696,-122.4351342,Entire home/apt,650,2,7,11/24/2018,1.09,1,123
23975362,Amazing Bridge Views in Cow Hollow for Two,180327501,Liza,,Pacific Heights,37.79686912,-122.4247633,Entire home/apt,275,3,13,11/30/2018,1.69,1,19
